,ABD,Alcol_peso,Alcol_vol,Attenuazione Reale (RDF) %,Attenuazione vendita apparente %p,Cellule all'insemenzamento,Diacetile + precursori (ferm.),Differenza apparente-limite,Durata di conservazione lievito in cella,Estratto apparente,Estratto apparente limite %Pp,Estratto reale,Fermentation rate (13.5°-5.5°),Grado primitivo %Pp,Hopped Wort,Hopped Wort (37°C),NBB-A,NBB-B,Pentandione + precursori,pH,Rapporto ER/ABW,Temperatura Fermentazione,Temp. lievito all'insemenzamento,Tempo di riduzione diacetile
2809,0.0,4.74,6.05,66.83,82.73,18.0,43.0,0.66,20.47475871313673,2.35,1.69,4.52,1.15,13.63,0.0,0.0,0.0,0.0,57.0,4.34,0.95,10.0,2.8270625,18.46
2810,0.0,5.63,7.2,66.48,82.24,17.6,41.0,0.43,20.47475871313673,2.85,2.42,5.38,2.04,16.05,0.0,0.0,0.0,0.0,38.0,4.26,0.96,12.0,2.8270625,12.83
2811,0.0,5.69,7.26,68.22,84.38,16.8,41.0,0.23,30.15,2.47,2.24,5.03,4.09,15.83,0.0,0.0,0.0,0.0,40.0,4.03,0.88,15.5,2.5,7.54
2812,0.0,5.85,7.46,69.23,85.64,17.65,42.0,0.25,25.1,2.3,2.05,4.93,3.92,16.02,0.0,0.0,0.0,0.0,70.0,4.24,0.84,14.8,2.5,8.0
2813,0.0,5.83,7.44,68.45,84.72,18.2,37.0,0.15,34.2,2.47,2.22,5.09,3.62,16.13,0.0,0.0,0.0,0.0,58.0,4.24,0.87,14.6,2.5,7.75
2814,0.0,6.71,8.57,71.02,85.23,17.8,48.0,0.1,9.45,2.62,2.52,5.14,3.92,17.74,0.0,0.0,0.0,0.0,39.0,4.02,0.77,14.8,2.5,7.58
2815,0.0,5.65,7.22,66.6,82.41,16.9,22.0,0.58,20.47475871313673,2.83,2.25,5.37,2.29,16.08,0.0,0.0,0.0,0.0,16.0,4.35,0.95,121.0,2.8270625,15.21
2816,0.0,5.74,7.33,67.96,84.11,16.7,48.0,0.36,32.5,2.54,2.18,5.13,3.31,16.01,0.0,0.0,0.0,0.0,67.0,4.28,0.89,14.5,2.5,7.92
2817,0.0,5.8,7.41,68.0,84.11,17.6,46.0,0.27,18.05,2.57,2.3,5.17,3.69,16.16,0.0,0.0,0.0,0.0,64.0,4.05,0.89,14.6,2.5,7.29
2818,0.0,5.7,7.28,68.26,84.44,18.2,45.0,0.27,15.0,2.47,2.2,5.03,3.56,15.85,0.0,0.0,0.0,0.0,46.0,4.1,0.88,14.6,2.5,9.08
2819,0.0,5.5,7.02,67.7,83.81,17.8,26.0,0.32,4.0,2.5,2.18,4.99,3.49,15.45,0.0,0.0,0.0,0.0,27.0,4.18,0.91,15.6,2.5,8.08
2820,0.0,4.94,6.28,71.95,88.0,17.1,35.0,0.12,18.5,1.61,1.49,3.98,2.16,13.48,0.0,0.0,0.0,0.0,32.0,4.11,0.81,10.0,2.5,9.63
2821,0.0,5.01,6.38,72.54,87.4,17.0,34.0,0.27,25.1,1.71,1.44,3.92,2.56,13.55,0.0,0.0,0.0,0.0,38.0,4.15,0.78,10.0,2.5,11.33
2822,0.0,5.0,6.36,72.75,87.7,16.9,35.0,0.19,10.15,1.66,1.47,3.87,2.05,13.48,0.0,0.0,0.0,0.0,32.0,4.11,0.77,10.0,2.5,14.46
2823,0.0,5.0,6.36,72.7,87.6,16.85,34.0,0.26,18.2,1.68,1.42,3.88,3.08,13.49,0.0,0.0,0.0,0.0,31.0,4.15,0.78,10.0,2.5,14.79
2824,0.0,4.96,6.31,72.18,86.8,17.1,29.0,0.38,12.25,1.78,1.4,3.95,2.14,13.49,0.0,0.0,0.0,0.0,27.0,4.12,0.8,10.0,2.4,13.75
2825,0.0,5.06,6.44,73.6,87.3,17.1,27.0,0.23,19.3,1.71,1.48,3.75,2.34,13.48,0.0,0.0,0.0,0.0,25.0,4.16,0.74,10.0,2.3,13.46
2826,0.0,5.0,6.37,72.29,86.6,17.1,26.0,0.26,9.4,1.82,1.56,3.96,3.78,13.57,0.0,0.0,0.0,0.0,24.0,4.11,0.79,10.0,2.5,12.33
2827,0.0,4.92,6.27,71.72,86.0,17.0,34.0,0.31,10.15,1.88,1.57,4.01,2.62,13.47,0.0,0.0,0.0,0.0,36.0,4.12,0.82,10.0,2.5,12.25
2828,0.0,5.44,6.96,65.11,80.6,16.9,31.0,0.14,8.05,3.08,2.94,5.53,3.49,15.85,0.0,0.0,0.0,0.0,44.0,4.19,1.02,14.5,2.5,8.21
2829,0.0,5.45,6.97,65.15,80.7,18.3,18.0,0.05,10.25,3.06,3.01,5.53,5.33,15.87,0.0,0.0,0.0,0.0,10.0,4.15,1.01,16.0,2.5,8.0
2830,0.0,4.91,6.25,71.83,87.5,17.0,29.0,0.14,18.5,1.68,1.54,3.98,2.67,13.42,0.0,0.0,0.0,0.0,29.0,4.15,0.81,10.0,2.5,12.46
2831,0.0,4.93,6.28,72.57,86.1,16.4,32.0,0.45,11.25,1.86,1.41,3.85,2.49,13.34,0.0,0.0,0.0,0.0,30.0,4.11,0.78,10.0,2.5,13.58
2832,0.0,5.0,6.36,72.75,87.0,16.95,31.0,0.3,18.1,1.76,1.46,3.87,2.9,13.49,0.0,0.0,0.0,0.0,33.0,4.15,0.78,10.0,2.5,13.33
2833,0.0,4.95,6.3,72.19,87.0,17.1,33.0,0.32,14.0,1.74,1.42,3.94,2.34,13.46,0.0,0.0,0.0,0.0,28.0,4.11,0.8,10.0,2.5,12.46
2834,0.0,5.03,6.4,72.62,87.1,17.1,30.0,0.24,20.45,1.76,1.52,3.92,2.24,13.59,0.0,0.0,0.0,0.0,34.0,4.15,0.78,10.0,2.5,13.17
2835,0.0,4.96,6.31,72.59,87.0,16.5,33.0,0.26,15.0,1.74,1.48,3.87,2.56,13.41,0.0,0.0,0.0,0.0,30.0,4.15,0.78,10.0,2.5,13.17
2836,0.0,5.65,7.23,65.92,81.62,17.6,35.0,0.17,11.4,2.98,2.81,5.53,2.4,16.23,0.0,0.0,0.0,0.0,34.0,4.35,0.98,12.807534027221777,2.5,11.0
2837,0.0,5.55,7.09,66.39,82.52,17.6,35.0,0.24,14.2,2.77,2.53,5.33,2.06,15.86,0.0,0.0,0.0,0.0,36.0,4.4,0.96,12.807534027221777,2.5,10.5
2838,0.0,5.72,7.29,69.68,86.2,18.7,24.0,0.06,10.0,2.15,2.09,4.73,4.57,15.6,0.0,0.0,0.0,0.0,22.0,4.2,0.83,12.807534027221777,2.5,10.8
2839,0.0,5.62,7.19,66.27,82.06,17.6,32.0,0.33,38.0,2.88,2.55,5.42,2.5,16.07,0.0,0.0,0.0,0.0,33.0,4.3,0.96,12.807534027221777,2.5,11.0
2840,0.0,5.73,7.3,70.03,86.6,17.6,21.0,0.03,40.1,2.08,2.05,4.66,3.2,15.55,0.0,0.0,0.0,0.0,21.0,4.2,0.81,12.807534027221777,2.5,11.0
2841,0.0,5.49,7.02,65.99,82.03,18.2,27.0,0.3,18.3,2.84,2.54,5.37,2.5,15.79,0.0,0.0,0.0,0.0,32.0,4.2,0.98,12.807534027221777,2.5,11.0
2842,0.0,5.28,6.76,63.38,78.48,16.9,50.0,0.45,20.47475871313673,3.4,2.95,5.79,2.06,15.81,0.0,0.0,0.0,0.0,60.0,4.22,1.1,12.0,2.8270625,12.71
2843,0.0,5.48,7.01,64.85,80.28,17.6,40.0,0.45,12.0,3.16,2.71,5.63,2.43,16.02,0.0,0.0,0.0,0.0,58.0,4.4,1.03,12.807534027221777,2.5,10.67
2844,0.0,5.5,7.04,65.31,80.87,17.6,38.0,0.43,12.0,3.06,2.63,5.54,2.43,15.97,0.0,0.0,0.0,0.0,48.0,4.4,1.01,12.807534027221777,2.5,11.0
2845,0.0,5.32,6.81,64.98,80.43,17.6,27.0,0.14,4.15,3.05,2.91,5.45,3.69,15.56,0.0,0.0,0.0,0.0,28.0,4.14,1.02,14.5,2.5,8.46
2846,0.0,5.38,6.88,65.48,81.06,16.8,50.0,0.31,8.1,2.96,2.65,5.39,4.36,15.61,0.0,0.0,0.0,0.0,33.0,3.99,1.0,14.5,2.5,7.17
2847,0.0,5.5,7.04,65.39,80.94,17.2,40.0,0.29,12.4,3.04,2.75,5.52,2.5,15.95,0.0,0.0,0.0,0.0,59.0,4.3,1.0,12.807534027221777,2.5,9.54
2848,0.0,5.63,7.2,66.14,81.87,17.2,31.0,0.17,23.45,2.92,2.75,5.46,2.5,16.13,0.0,0.0,0.0,0.0,36.0,4.3,0.97,12.807534027221777,2.5,10.42
2849,0.0,5.7,7.29,66.36,82.1,17.2,34.0,0.19,18.3,2.91,2.72,5.47,2.5,16.26,0.0,0.0,0.0,0.0,36.0,4.3,0.96,12.807534027221777,2.5,10.67
2850,0.0,5.62,7.19,65.33,80.85,20.0,40.0,0.42,16.2,3.12,2.7,5.65,2.29,16.28,0.0,0.0,0.0,0.0,50.0,4.45,1.0,12.807534027221777,2.5,11.0
2851,0.0,5.33,6.82,64.46,79.78,17.8,39.0,0.6,14.5,3.17,2.57,5.58,2.37,15.7,0.0,0.0,0.0,0.0,66.0,4.4,1.05,12.807534027221777,2.5,11.0
2852,0.0,5.61,7.18,65.52,81.14,18.0,32.0,0.37,17.55,3.06,2.69,5.59,2.45,16.21,0.0,0.0,0.0,0.0,41.0,4.3,1.0,12.807534027221777,2.5,9.83
2853,0.0,5.63,7.2,65.27,80.79,17.6,40.0,0.41,20.0,3.14,2.73,5.67,2.46,16.32,0.0,0.0,0.0,0.0,58.0,4.4,1.01,12.807534027221777,2.5,10.17
2854,0.0,5.46,6.98,65.58,81.18,17.2,39.0,0.35,31.55,2.97,2.62,5.44,2.49,15.8,0.0,0.0,0.0,0.0,54.0,4.4,1.0,12.807534027221777,2.5,11.0
2855,0.0,5.32,6.81,64.68,80.09,18.0,39.0,0.45,10.5,3.11,2.66,5.52,2.5,15.63,0.0,0.0,0.0,0.0,44.0,4.35,1.04,12.807534027221777,2.5,10.46
2856,0.0,5.45,6.97,65.11,80.63,20.0,37.0,0.45,7.5,3.08,2.63,5.54,2.29,15.88,0.0,0.0,0.0,0.0,51.0,4.4,1.02,12.807534027221777,2.5,10.71
2857,0.0,5.35,6.85,64.67,80.07,17.6,31.0,0.42,11.0,3.13,2.71,5.55,2.46,15.71,0.0,0.0,0.0,0.0,40.0,4.4,1.04,12.807534027221777,2.5,11.0
2858,0.0,5.41,6.92,65.12,80.59,17.6,34.0,0.29,15.15,3.06,2.77,5.5,2.5,15.77,0.0,0.0,0.0,0.0,59.0,4.36,1.02,12.807534027221777,2.5,10.79
2859,0.0,5.4,6.91,65.08,80.57,17.8,40.0,0.53,29.0,3.06,2.53,5.5,2.26,15.75,0.0,0.0,0.0,0.0,49.0,4.45,1.02,12.807534027221777,2.5,11.0
2860,0.0,5.65,7.22,66.26,82.04,16.8,42.0,0.31,9.2,2.9,2.59,5.45,3.0,16.15,0.0,0.0,0.0,0.0,55.0,4.24,0.96,14.6,2.5,8.04
2861,0.0,4.5,5.74,67.5,81.62,16.8,37.0,0.57,20.47475871313673,2.36,1.79,4.18,1.78,12.86,0.0,0.0,0.0,0.0,40.0,4.32,0.93,17.4,2.8270625,8.83
2862,0.0,5.85,7.47,68.35,84.54,16.89,30.0,0.17,6.5,2.51,2.34,5.13,4.0,16.21,0.0,0.0,0.0,0.0,32.0,4.19,0.88,14.4,2.5,8.46
2863,0.0,5.57,7.12,66.21,81.94,16.8,43.0,0.42,9.4,2.88,2.46,5.39,4.0,15.95,0.0,0.0,0.0,0.0,57.0,4.26,0.97,14.6,2.5,8.21
2864,0.0,5.57,7.12,66.17,81.9,17.4,15.0,0.13,16.1,2.89,2.76,5.4,5.33,15.96,0.0,0.0,0.0,0.0,11.0,4.21,0.97,19.4,2.5,6.92
2865,0.0,5.68,7.26,66.75,82.62,16.7,50.0,0.11,13.45,2.8,2.69,5.36,3.62,16.12,0.0,0.0,0.0,0.0,86.0,4.21,0.94,14.56,2.5,7.67
2866,0.0,5.44,6.95,67.11,83.04,15.0,50.0,0.29,13.45,2.61,2.32,5.07,2.9,15.42,0.0,0.0,0.0,0.0,57.0,4.257050452781371,0.93,12.807534027221777,2.5,11.219009009009008
2867,0.0,5.79,7.4,67.45,83.47,17.65,39.0,0.38,12.25,2.69,2.31,5.29,2.5,16.25,0.0,0.0,0.0,0.0,60.0,4.4,0.91,12.807534027221777,2.5,10.75
2868,0.0,4.72,6.05,61.69,76.45,17.6,164.0,0.42,31.46,3.44,3.02,5.6,2.43,14.62,0.0,0.0,0.0,0.0,161.0,4.42,1.19,13.0,2.5,8.08
2869,0.0,5.03,6.4,72.41,87.1,17.1,13.0,0.17,9.35,1.75,1.58,3.96,2.83,13.62,0.0,0.0,0.0,0.0,8.0,4.01,0.79,13.0,2.5,11.21
2870,0.0,5.1,6.49,73.45,87.0,16.2,26.0,0.31,11.4,1.77,1.46,3.81,2.59,13.61,0.0,0.0,0.0,0.0,24.0,4.15,0.75,13.0,2.5,10.83
2871,0.0,5.08,6.47,73.17,86.8,16.2,32.0,0.32,18.15,1.79,1.47,3.85,2.69,13.61,0.0,0.0,0.0,0.0,32.0,4.1,0.76,13.0,2.5,9.58
2872,0.0,4.95,6.3,71.64,86.4,16.9,33.0,0.4,10.45,1.84,1.44,4.05,2.4,13.56,0.0,0.0,0.0,0.0,31.0,4.17,0.82,10.0,2.5,12.83
2873,0.0,5.01,6.38,72.49,86.7,16.9,34.0,0.37,10.3,1.81,1.44,3.93,1.89,13.56,0.0,0.0,0.0,0.0,40.0,4.11,0.78,10.0,2.5,13.54
2874,0.0,5.11,6.5,73.54,87.7,17.2,21.0,0.31,12.3,1.68,1.37,3.8,2.59,13.62,0.0,0.0,0.0,0.0,17.0,4.1,0.74,13.0,2.5,10.13
2875,0.0,5.02,6.39,72.47,87.3,16.9,29.0,0.27,19.45,1.72,1.45,3.94,2.32,13.59,0.0,0.0,0.0,0.0,30.0,4.0,0.78,13.0,2.5,9.83
2876,0.0,5.03,6.4,72.41,88.3,17.1,34.0,0.03,10.45,1.6,1.57,3.96,2.89,13.62,0.0,0.0,0.0,0.0,43.0,4.01,0.79,10.0,2.0,11.79
2877,0.0,5.0,6.36,72.29,86.9,16.95,28.0,0.31,18.15,1.78,1.47,3.96,2.08,13.57,0.0,0.0,0.0,0.0,44.0,4.03,0.79,10.0,2.0,13.5
2878,0.0,4.38,5.6,61.44,77.42,12.5,50.0,0.08,34.45,3.09,3.01,5.28,2.26,13.69,0.0,0.0,0.0,0.0,55.0,4.33,1.21,12.807534027221777,2.5,11.219009009009008
2879,0.0,4.32,5.53,60.53,75.05,16.8,46.0,0.38,19.5,3.42,3.04,5.41,2.31,13.71,0.0,0.0,0.0,0.0,38.0,4.4,1.25,12.807534027221777,2.3,11.219009009009008
2880,0.0,5.75,7.35,67.09,83.04,17.6,36.0,0.25,5.0,2.75,2.5,5.34,4.36,16.23,0.0,0.0,0.0,0.0,28.0,4.03,0.93,14.6,2.5,9.13
2881,0.0,5.87,7.49,68.5,84.73,17.4,39.0,0.26,19.0,2.48,2.22,5.11,2.5,16.22,0.0,0.0,0.0,0.0,55.0,4.3,0.87,12.807534027221777,2.5,10.42
2882,0.0,5.6,7.15,67.94,84.03,16.8,37.0,0.34,18.1,2.5,2.16,5.02,2.5,15.66,0.0,0.0,0.0,0.0,54.0,4.3,0.9,12.807534027221777,2.5,9.54
2883,0.0,5.75,7.35,67.39,83.4,17.6,40.0,0.38,15.4,2.68,2.3,5.27,2.29,16.16,0.0,0.0,0.0,0.0,45.0,4.4,0.92,12.807534027221777,2.5,10.71
2884,0.0,4.94,6.29,72.0,87.7,17.2,25.0,0.27,12.3,1.66,1.39,3.97,2.34,13.47,0.0,0.0,0.0,0.0,33.0,4.15,0.8,10.0,2.5,12.54
2885,0.0,4.99,6.35,72.3,87.9,17.1,31.0,0.16,25.4,1.64,1.48,3.95,1.98,13.54,0.0,0.0,0.0,0.0,39.0,4.2,0.79,10.0,2.5,13.21
2886,0.0,4.97,6.32,71.87,88.3,16.9,22.0,0.19,9.5,1.59,1.4,4.02,2.34,13.59,0.0,0.0,0.0,0.0,44.0,4.12,0.81,13.0,2.5,10.21
2887,0.0,5.75,7.34,68.43,84.64,17.6,36.0,0.27,10.2,2.45,2.18,5.03,2.23,15.94,0.0,0.0,0.0,0.0,40.0,4.4,0.87,12.807534027221777,2.5,10.92
2888,0.0,5.29,6.77,65.2,79.1,13.4,50.0,0.58,17.3,3.22,2.64,5.37,1.61,15.43,0.0,0.0,0.0,0.0,52.0,4.56,1.02,12.807534027221777,2.5,11.219009009009008
2889,0.0,5.32,6.81,64.38,79.72,14.6,50.0,0.68,29.2,3.18,2.5,5.59,2.3,15.69,0.0,0.0,0.0,0.0,49.0,4.53,1.05,12.807534027221777,2.5,11.219009009009008
2890,0.0,5.65,7.22,66.34,82.13,17.6,41.0,0.3,7.3,2.88,2.58,5.43,3.0,16.13,0.0,0.0,0.0,0.0,42.0,4.22,0.96,14.6,2.5,8.5
2891,0.0,5.77,7.37,66.95,82.82,17.6,42.0,0.17,11.0,2.8,2.63,5.39,4.09,16.31,0.0,0.0,0.0,0.0,32.0,4.15,0.93,14.5,2.5,9.21
2892,0.0,5.73,7.32,66.98,82.91,16.8,30.0,0.19,18.15,2.77,2.58,5.35,3.0,16.2,0.0,0.0,0.0,0.0,35.0,4.07,0.93,14.6,2.5,8.17
2893,0.0,5.46,6.98,66.35,82.15,12.8,50.0,0.28,9.3,2.79,2.51,5.26,2.3,15.63,0.0,0.0,0.0,0.0,45.0,4.55,0.96,12.807534027221777,2.5,11.219009009009008
2894,0.0,5.75,7.35,67.09,83.04,17.6,40.0,0.16,25.3,2.75,2.59,5.34,3.0,16.23,0.0,0.0,0.0,0.0,48.0,4.03,0.93,14.5,2.5,8.38
2895,0.0,5.85,7.47,68.74,85.01,18.6,40.0,0.3,9.3,2.42,2.12,5.04,2.26,16.12,0.0,0.0,0.0,0.0,56.0,4.4,0.86,12.807534027221777,2.5,10.29
2896,0.0,5.84,7.45,68.57,84.83,18.0,37.0,0.28,13.0,2.45,2.17,5.07,2.5,16.13,0.0,0.0,0.0,0.0,49.0,4.4,0.87,12.807534027221777,2.5,10.17
2897,0.0,5.83,7.44,67.98,84.15,18.7,28.0,0.27,20.47475871313673,2.57,2.3,5.2,2.0,16.24,0.0,0.0,0.0,0.0,26.0,4.3,0.89,12.807534027221777,2.8270625,13.88
2898,0.0,5.75,7.34,68.08,84.21,17.8,34.0,0.34,9.0,2.53,2.19,5.11,2.5,16.01,0.0,0.0,0.0,0.0,36.0,4.35,0.89,12.807534027221777,2.5,11.0
2899,0.0,5.85,7.46,68.87,85.24,19.0,39.0,0.29,14.1,2.38,2.09,5.01,2.23,16.09,0.0,0.0,0.0,0.0,65.0,4.2,0.86,12.807534027221777,2.5,9.75
2900,0.0,5.97,7.62,69.32,85.75,17.8,36.0,0.35,29.4,2.32,1.97,5.0,2.46,16.3,0.0,0.0,0.0,0.0,56.0,4.3,0.84,12.807534027221777,2.5,11.0
2901,0.0,5.91,7.54,68.99,85.32,18.2,34.0,0.25,23.45,2.38,2.13,5.03,2.21,16.22,0.0,0.0,0.0,0.0,51.0,4.3,0.85,12.807534027221777,2.5,10.46
2902,0.0,5.88,7.5,68.67,84.92,18.3,28.0,0.33,27.0,2.44,2.11,5.08,2.5,16.21,0.0,0.0,0.0,0.0,39.0,4.1,0.86,12.807534027221777,2.5,10.13
2903,0.0,5.83,7.45,67.38,83.35,16.7,47.0,0.23,26.05,2.73,2.5,5.34,3.76,16.37,0.0,0.0,0.0,0.0,60.0,4.1,0.92,14.5,2.5,8.54
2904,0.0,5.72,7.31,67.5,83.53,16.9,49.0,0.19,17.4,2.65,2.46,5.22,3.0,16.06,0.0,0.0,0.0,0.0,61.0,4.21,0.91,14.5,2.5,8.21
2905,0.0,5.83,7.44,68.32,84.45,16.9,37.0,0.13,15.0,2.51,2.38,5.12,3.49,16.16,0.0,0.0,0.0,0.0,44.0,4.08,0.88,14.6,2.5,8.83
2906,0.0,5.65,7.22,66.77,82.62,16.8,23.0,0.29,40.1,2.79,2.5,5.33,2.9,16.04,0.0,0.0,0.0,0.0,10.0,4.3,0.94,12.807534027221777,2.5,11.219009009009008
2907,0.0,4.77,6.12,60.9,75.49,18.0,200.0,0.49,45.1,3.66,3.17,5.84,2.23,14.94,0.0,0.0,0.0,0.0,90.0,4.36,1.22,13.0,2.0,7.92
2908,0.0,5.29,6.77,63.79,78.97,18.4,48.0,0.27,11.0,3.31,3.04,5.7,4.17,15.74,0.0,0.0,0.0,0.0,36.0,3.95,1.08,14.5,2.0,8.21
2909,0.0,5.68,7.26,67.31,83.34,16.8,43.0,0.26,20.47475871313673,2.67,2.41,5.23,2.02,16.0,0.0,0.0,0.0,0.0,34.0,4.13,0.92,12.0,2.8270625,12.92
2910,0.0,5.82,7.43,67.9,84.03,16.8,34.0,0.21,13.35,2.59,2.38,5.21,2.46,16.23,0.0,0.0,0.0,0.0,78.0,4.2,0.9,12.807534027221777,2.5,9.92
2911,0.0,5.83,7.45,67.93,84.02,16.7,35.0,0.16,26.3,2.6,2.44,5.21,2.76,16.25,0.0,0.0,0.0,0.0,30.0,3.97,0.89,14.5,2.5,9.88
2912,0.0,5.87,7.49,68.33,84.5,17.8,46.0,0.17,8.15,2.52,2.35,5.15,2.92,16.26,0.0,0.0,0.0,0.0,60.0,4.03,0.88,14.5,2.5,9.54
2913,0.0,5.61,7.17,66.36,82.13,18.2,37.0,0.45,17.05,2.86,2.41,5.39,2.12,16.02,0.0,0.0,0.0,0.0,41.0,4.3,0.96,12.807534027221777,2.5,10.5
2914,0.0,5.68,7.26,66.87,82.74,16.12,33.0,0.43,10.2,2.78,2.35,5.33,2.5,16.09,0.0,0.0,0.0,0.0,58.0,4.25,0.94,12.807534027221777,2.5,10.2
2915,0.0,5.75,7.35,67.43,83.45,19.95,39.0,0.38,17.5,2.67,2.29,5.26,2.43,16.15,0.0,0.0,0.0,0.0,64.0,4.2,0.91,12.807534027221777,2.5,10.4
2916,0.0,5.58,7.13,67.38,83.39,17.6,50.0,0.2,4.1,2.61,2.41,5.13,2.92,15.73,0.0,0.0,0.0,0.0,82.0,4.17,0.92,14.5,2.5,9.21
2917,0.0,5.85,7.47,67.66,83.67,16.8,36.0,0.36,23.1,2.67,2.31,5.29,2.18,16.36,0.0,0.0,0.0,0.0,57.0,4.36,0.9,12.807534027221777,2.5,10.2
2918,0.0,5.75,7.34,68.3,84.51,17.6,38.0,0.21,15.15,2.47,2.26,5.06,2.5,15.96,0.0,0.0,0.0,0.0,76.0,4.4,0.88,12.807534027221777,2.5,10.7
2919,0.0,5.23,6.69,64.65,80.08,17.2,31.0,0.59,11.0,3.07,2.48,5.44,3.0,15.39,0.0,0.0,0.0,0.0,18.0,4.03,1.04,12.807534027221777,2.5,11.29
2920,0.0,4.27,5.47,61.04,75.63,12.6,32.0,0.31,6.46,3.28,2.97,5.24,2.18,13.45,0.0,0.0,0.0,0.0,23.0,4.27,1.23,12.807534027221777,2.5,11.219009009009008
2921,0.0,5.63,7.19,67.17,83.14,17.0,40.0,0.38,15.15,2.68,2.3,5.22,2.44,15.9,0.0,0.0,0.0,0.0,58.0,4.15,0.93,12.807534027221777,2.5,10.46
2922,0.0,5.51,7.04,67.03,83.44,18.3,30.0,0.16,16.45,2.59,2.43,5.15,2.4,15.62,0.0,0.0,0.0,0.0,28.0,4.25,0.93,12.807534027221777,2.5,11.0
2923,0.0,5.59,7.14,67.41,83.41,17.2,29.0,0.29,20.0,2.61,2.32,5.13,2.5,15.74,0.0,0.0,0.0,0.0,34.0,4.2,0.92,12.807534027221777,2.5,10.83
2924,0.0,5.8,7.4,68.22,84.41,16.6,35.0,0.1,20.47475871313673,2.51,2.41,5.12,2.21,16.11,0.0,0.0,0.0,0.0,44.0,4.24,0.88,12.0,2.8270625,13.63
2925,0.0,5.8,7.42,67.74,80.62,18.2,25.0,0.84,9.15,3.14,2.3,5.23,4.36,16.21,0.0,0.0,0.0,0.0,24.0,4.04,0.9,14.5,2.5,10.0
2926,0.0,5.99,7.65,68.66,84.89,17.4,25.0,0.12,12.5,2.49,2.37,5.17,4.0,16.49,0.0,0.0,0.0,0.0,29.0,4.21,0.86,14.5,2.5,10.0
2927,0.0,5.0,6.36,72.24,87.8,16.9,33.0,0.21,16.0,1.65,1.44,3.97,2.14,13.58,0.0,0.0,0.0,0.0,31.0,4.11,0.79,13.0,2.5,8.96
2928,0.0,5.02,6.39,72.73,87.6,17.1,33.0,0.19,8.15,1.68,1.49,3.89,2.49,13.54,0.0,0.0,0.0,0.0,39.0,4.15,0.77,10.0,2.5,13.21
2929,0.0,4.98,6.34,72.11,87.7,17.1,35.0,0.2,15.3,1.67,1.47,3.98,2.34,13.55,0.0,0.0,0.0,0.0,41.0,4.15,0.8,10.0,2.5,11.88
2930,0.0,4.95,6.3,72.45,87.6,16.8,20.0,0.17,11.4,1.66,1.49,3.89,2.67,13.41,0.0,0.0,0.0,0.0,29.0,4.11,0.79,13.0,2.4,10.33
2931,0.0,5.01,6.38,72.38,87.4,16.8,29.0,0.22,19.0,1.71,1.49,3.95,2.4,13.58,0.0,0.0,0.0,0.0,49.0,4.11,0.79,13.0,2.5,10.04
2932,0.0,5.0,6.36,72.24,87.8,16.8,31.0,0.17,10.15,1.66,1.49,3.97,2.29,13.58,0.0,0.0,0.0,0.0,35.0,4.15,0.79,13.0,2.5,5.33
2933,0.0,4.95,6.3,72.09,87.7,17.1,33.0,0.15,16.15,1.66,1.51,3.96,2.11,13.48,0.0,0.0,0.0,0.0,41.0,4.11,0.8,10.0,2.5,13.17
2934,0.0,4.95,6.3,72.76,87.5,17.0,35.0,0.13,14.15,1.68,1.55,3.83,2.27,13.35,0.0,0.0,0.0,0.0,49.0,4.18,0.77,13.0,2.5,9.21
2935,0.0,4.93,6.28,71.81,86.9,16.9,34.0,0.22,27.2,1.77,1.55,4.0,2.7,13.48,0.0,0.0,0.0,0.0,52.0,4.15,0.81,13.0,2.5,8.63
2936,0.0,5.58,7.13,66.98,82.9,16.9,41.0,0.09,9.15,2.7,2.61,5.22,3.43,15.81,0.0,0.0,0.0,0.0,25.0,3.97,0.94,12.807534027221777,2.5,11.0
2937,0.0,5.38,6.87,66.39,82.18,17.4,38.0,0.18,13.2,2.75,2.57,5.18,3.43,15.41,0.0,0.0,0.0,0.0,16.0,3.86,0.96,12.807534027221777,2.5,10.67
2938,0.0,5.74,7.33,68.44,84.65,18.0,50.0,0.09,8.05,2.44,2.35,5.02,3.0,15.91,0.0,0.0,0.0,0.0,97.0,4.13,0.87,14.5,2.5,8.5
2939,0.0,6.01,7.67,69.41,85.85,17.8,40.0,0.13,40.5,2.32,2.19,5.01,2.49,16.38,0.0,0.0,0.0,0.0,62.0,4.3,0.83,12.807534027221777,2.5,10.42
2940,0.0,5.8,7.4,68.83,85.14,18.3,37.0,0.19,15.05,2.37,2.18,4.98,2.16,15.98,0.0,0.0,0.0,0.0,48.0,4.2,0.86,12.807534027221777,2.5,11.0
2941,0.0,5.89,7.52,68.62,84.88,17.2,29.0,0.09,7.5,2.46,2.37,5.1,2.21,16.25,0.0,0.0,0.0,0.0,32.0,4.3,0.87,12.807534027221777,2.5,11.0
2942,0.0,5.74,7.33,67.79,83.85,17.8,37.0,0.53,36.3,2.59,2.06,5.17,2.02,16.05,0.0,0.0,0.0,0.0,68.0,4.2,0.9,12.807534027221777,2.5,12.79
2943,0.0,6.15,7.86,68.39,84.24,18.2,23.0,0.26,18.15,2.67,2.41,5.36,2.5,16.96,0.0,0.0,0.0,0.0,20.0,4.3,0.87,12.807534027221777,2.5,11.0
